,art,entertainment,fashion,food,gaming,health and lifestyle,mom and children,sports,tech,travel
kurulum,-0.03861678170296593,0.02153248413321336,-0.04093450324685979,0.07327414227988643,-0.01342630782117244,-0.06933240555753498,0.03802680569636506,-0.025538388125089195,0.09791694717677221,-0.042901992832614616
kuruluş,-0.1020586798768705,0.3246154681980176,-0.061586800953811124,-0.07835992545861947,-0.03202088214501957,-0.16449132030787286,-0.1202430212114872,0.04546398048558857,0.23826924725528176,-0.049588065985207846
kuruluşu,-0.04804387202879745,0.03253889888995653,-0.036393699332628794,0.01143339662072983,-0.011775576775324726,0.04478495026615717,0.011927158156368429,0.0075629437878186765,0.05849221440865158,-0.07052641399293155
kuruluşunun,-0.0337758766509652,-0.055943590340411006,-0.06721669359746286,-0.03432705094188653,-0.021663564677487313,0.0581308920098872,0.13896583944551233,0.004589421709667069,0.0013013854413744378,0.00993923760177192
kurum,0.1414873198586608,-0.0665791372539712,-0.12421027990198344,0.13069278731916353,-0.04888178688686219,-0.12652365450512937,0.22679535722907437,-0.0691247018302779,-0.11069485063509668,0.04703894660642167
kurumeyve,-0.05412422520930781,-0.06681618711529327,-0.09381812514518222,0.5105958058053433,-0.01152264914201462,-0.10686861021502321,-0.038036486910218895,-0.028398212144398374,-0.05945260298198453,-0.051558706941921446
kurumları,1.1403149973458833,0.03756451528025715,-0.08920486245318174,-0.10096647187773028,0.08221165007295923,-0.19097542655732438,-0.46062607202269157,-0.11784044434815943,-0.15980273247614052,-0.1406751529638703
kurumsal,0.07753542687796112,0.44524977782312986,-0.19210768651509935,-0.2205598045603868,-0.09066992095983795,0.5685214762692389,-0.1715699032504963,-0.25921040238437215,-0.0018498715690466174,-0.15533909173109206
kurumsal kimlik,0.2059851174340546,0.293021907705303,-0.06072950971746219,-0.05612997247550286,-0.017153245851117823,-0.06804192326491863,-0.04150549629338051,-0.03265334878332743,-0.17529608605445443,-0.04749744269919353
kurumsalkimlik,-0.10850798200387715,0.653199956576367,-0.14035199920231284,-0.11112770130862125,-0.030494628749420317,-0.10865138564451864,-0.05711628560862586,-0.04647874676056973,0.03932020050329752,-0.08979142780172025
kurumu,-0.06501992902256801,0.17168987637475047,-0.06067510212404793,-0.05212354636509428,-0.024058785510177226,-0.1065796714397927,0.323393052709011,-0.028099973165825607,-0.14778220704991155,-0.010743714406343216
kurutma,0.11322849352185414,-0.10517319830913899,-0.22381489324956413,-0.0615599936428482,-0.026294132830512018,-0.0715216769657879,-0.04757456157693243,-0.05395449196343314,0.5354927476297102,-0.058828292613349376
kuruyemiş,-0.07304461924360213,-0.09465685845857169,-0.129650039057065,0.6851959517123137,-0.01832020309021591,-0.14320479281822254,-0.01895778487822187,-0.04757473836148837,-0.08607225743175363,-0.07371465837317302
kusursuz,-0.03562302437657539,-0.1358891231891145,0.025138317940771475,-0.13023422084457112,-0.06928316395848907,0.0001506272129905674,0.07723215804965311,-0.10815582603485219,0.3366514941938226,0.040012761006364556
kutladık,-0.10330145291862577,-0.06456855893324331,0.17012298724120242,-0.09132262901847919,-0.05394682473112159,0.024037417375264956,0.2125527555290988,-0.15278570890081816,-0.049248251316110464,0.1084602656728335
kutladığımız,-0.08615071736750371,-0.04509886227021342,0.005544065535955393,-0.009145946930399725,-0.01883581483495533,0.031235201697140603,0.04900689114532077,0.11372920957367719,0.04520154837377647,-0.08548557492279854
kutlama,-0.029189868467667707,0.12045815092729784,-0.16213143452719703,0.0674082588058098,0.294773257215106,0.1366692502014128,0.08417349246324887,-0.09758176444122967,-0.26581656175496826,-0.1487627804218128
kutlamak,0.08112010665188107,0.03771260070749957,-0.035332740025826315,0.03680597490452333,-0.036357748164380366,0.08997727907335662,0.00655646856543913,-0.10958517724691276,-0.1379975501729124,0.06710078570733233
kutlamaları,0.10693573166665754,-0.07743462359536323,-0.0861545143016018,-0.07488980373228177,-0.029648919446360833,0.18771099414173542,0.08166262583459998,-0.02390967267414592,-0.10404240321517506,0.01977058532193503
kutlamaları kapsamında,0.029875433976769117,-0.03635482526913522,-0.040467846689983815,-0.04615402052736605,-0.016479948214876392,0.09772499078809911,0.10084423451109856,0.00795370168170895,-0.061020672906378734,-0.03592104734993528
kutlar,-0.06690765280410364,-0.012808153264187562,-0.0738800234686846,0.015290596615053668,-0.032676702659901226,0.2159690692520494,-0.14371764035294923,-0.06675064477975609,0.15318074565908782,0.01230040580339138
kutlarız,-0.12593799803191158,-0.0028285673186640645,-0.12162922266555451,-0.0005071914267552823,-0.05029276184012971,0.1695616872439865,-0.2117681775998137,0.15107397455829816,0.17396641785778097,0.01836183922276281
kutlu,-0.39447958067659444,-0.5194955223892257,-0.7776683298264118,0.12025070588238336,-0.2469474286014077,0.26945981451222056,0.5365886050152273,0.13640029774205728,0.578143368539985,0.29774806980176555
kutlu olsun,-0.3906672210466331,-0.5409343382091448,-0.758318676573976,0.11521457851274773,-0.23915523692104326,0.23052691325216385,0.5497531443876003,0.18381179460701605,0.5572255740781067,0.29254346791316
kutluolsun,-0.08453241323327369,-0.03247742233279048,0.14404386119017965,-0.05644490560118865,-0.031762484818383764,0.010182411247577176,-0.07939206660367087,-0.09754014736215953,0.2428700852611055,-0.014946917747395495
kutluyor,-0.09963691605869178,-0.08492691203981804,-0.0911516640716103,0.012562162029871296,0.01872338781693408,0.3665774382026918,-0.07857304505153002,-0.14860611812896315,0.20037314615625654,-0.09534147885514015
kutluyorum,-0.07280336163988768,-0.11025369027727329,-0.07236976275176135,-0.07963870858193754,-0.028037116267760048,0.3187971731799977,0.16137461824245392,0.05041683102182899,-0.10292242653939054,-0.06456355638627054
kutluyoruz,-0.10707735742892252,-0.17012300267543065,-0.003485357469736381,-0.005770185412056186,-0.06442991732531078,0.1598943189022038,0.12606433121161742,-0.03184044472003302,0.06519248010276721,0.03157513481490095
kutsal,0.0762311144192323,0.131592641178193,-0.07252703425965251,-0.05568522460142652,-0.022642676306834884,0.16096346295086558,-0.11512962509407018,-0.06577843360347523,-0.06800583625206146,0.030981611569230183
kutu,-0.0952751165178205,-0.06571207279785143,0.1910330358772408,0.006469397506894952,-0.06429956568546713,-0.12293743119779052,0.19598517842962776,-0.10825877550456432,0.2074469067912759,-0.14445155690154504
kutusu,0.1406512195352812,0.014598318587589545,-0.03298765650433837,-0.04111753820498367,-0.014845163176894997,-0.06239245027635857,0.035721182955842985,-0.015325500783296421,-0.0021712956511064623,-0.022131116481735595
kuvvetli,0.10805608291821239,-0.07633901591158537,-0.004170577259947086,-0.06534543278587905,-0.01984353068700883,0.1197295579676342,-0.09086461334644472,0.02998373402517807,-0.06127551337563329,0.06006930845547339
kuyumculuk,-0.05293611448905214,-0.048205880293881634,0.3622490647099222,-0.05268525067566022,-0.00995375345058448,-0.048261161543398295,-0.029995173656649318,-0.025790300456688873,-0.053578632176857564,-0.040842797967149215
kuzey,0.007140322097394952,0.13002526769525297,0.1015776969745387,-0.022594994270453632,-0.04526919220279899,-0.13448252261677074,-0.07461740412564795,-0.01758638105178214,-0.10355961018941154,0.15936681768967778
kuzu,-0.10545555008686001,-0.1090711356149865,-0.09100688541860662,0.6877811701627108,-0.03341692305538891,-0.12770538331986583,-0.03318824079265495,-0.05344715522975014,-0.1081702980136458,-0.026319598630951877
kuş,-0.0632127689883051,0.0902301563066076,-0.12609733777124282,-0.059401808925687985,-0.027824974128036514,0.1295716194676896,0.05145926850286938,-0.06388436310823423,-0.08519207246432524,0.15435228110866564
kuşadası,-0.174244742623704,0.07944782297839996,0.004958615602066899,0.3192619646966329,-0.028890460301830113,-0.1088908031838824,0.03376891071284455,-0.07265936960376627,-0.08855715531909752,0.035805217042336655
kw,-0.029915461207871193,0.08021707638243203,-0.032198700292846556,-0.027496275868825484,-0.007486502261862681,-0.045371539385580244,-0.015060376023828804,-0.024752322266405294,0.15060915995957597,-0.04854505903478778
köfte,-0.15423329570228997,-0.19396814193985112,0.03774844435761086,0.9586070627263428,-0.05129957827637987,-0.06723303217643106,-0.16268797248810923,-0.12138080651763174,-0.1678823259449081,-0.07767035403835224
kök,0.12834992214172122,-0.13088397680444339,-0.08515506189883078,0.1428771100048351,-0.019284779868511452,0.2258436244102289,-0.05161265525393351,-0.07117649751090217,-0.01764643759884423,-0.12131124762131973
köklü,-0.03765885269385041,-0.023543866597439952,-0.019946664495092265,0.02921686843930568,-0.012385053126620034,0.020293008819759675,0.06666335923729824,-0.05527386685745556,0.039386319603108906,-0.006751252329014176
kömür,-0.059011440095184525,-0.01670293131893224,-0.06033978329582179,0.086560000444218,-0.011925966001525668,0.13652512205569398,-0.035198785225120474,-0.04340201855815415,0.023621293681168807,-0.020125491686342017
köpek,0.043162776914850605,-0.08511088497686735,-0.23808541792277138,0.22333022688110074,-0.058504183491395294,0.5370177223055903,-0.09849565918213485,-0.1048426675172683,-0.17104856606055555,-0.04742334695055026
köprü,-0.07344778694662098,-0.10937279458760531,-0.023721249043857022,-0.05243747209473549,-0.019943722859399767,0.05056953006146404,0.008922689203163548,0.03996446788139203,0.035955454452363256,0.14351088393383535
köprüsü,-0.08952511906007168,-0.0540110014078994,0.03673859142296596,-0.06271062809525707,-0.021278470212660047,-0.09757315969944748,0.15890763183029005,-0.024259207655645088,-0.020529902745935594,0.17424126562365996
köpük,-0.10123086611461624,-0.10874579765546584,-0.045889254954434036,-0.062372495867487894,-0.02570573826033529,0.022972054532694637,0.10469230297228918,-0.0931567690613117,0.38774129381933564,-0.0783047294106682
kötü,0.22409514892159396,-0.0788895866322919,-0.31453809037235847,-0.09599415934105995,0.27937366304420297,0.08894347590846294,0.0545362460570355,0.16367239288048102,-0.19401554171047658,-0.12718354875559096
köy,-0.1680875889874951,0.25788044824402284,-0.16782807428766597,0.11855833752846708,-0.04533555362832098,-0.3140926765423836,0.008701988299652708,-0.14001522110954315,-0.20707801980229004,0.6572963602855539
köyü,-0.1492122259623344,0.3772486799922751,-0.11701713328996459,-0.11061025630332758,-0.03060630872924471,-0.14205845069428513,-0.1330719804725222,-0.15803664301453135,-0.10091642565759162,0.564280744131527
köz,-0.024680478637083513,-0.010811697839686772,-0.021747933865857553,0.06658112093038107,-0.004882649529599775,0.004340883916071071,0.012583060430807997,-0.008634727469013883,-0.016482284890310325,0.0037347069542919735
közlenmiş,-0.013493982411741002,-0.01955708481859149,-0.01802132135758043,0.07893461875222119,-0.0038544446120369687,0.033940407301977636,-0.010819080835787875,-0.009756910293489662,-0.018715706244101637,-0.018656495480869718
köşe,-0.05089214955963739,-0.04495325590196552,0.18559506428329575,-0.06041375534324485,-0.022410986466242195,0.032881394271532804,0.033173546435726016,-0.01576040056765297,-0.032406165893280665,-0.02481329125853071
köşekoltuk,0.12150937293038143,-0.0456404968180279,0.18730209896448066,-0.04295906208909984,-0.012433473113601077,-0.07034704274808184,-0.017748030829868974,-0.021280175006321324,-0.06440068748059262,-0.03400250380926847
köşesinde,0.095997343916613,-0.04226103748076494,0.06017397355303844,-0.036252154953641806,-0.02643519824553373,0.024365431084809073,0.006590570693649125,-0.08118772785840107,-0.07626165969868456,0.07527045898891666
köşk,-0.06641615448743869,0.29150789810024286,-0.054825492530475445,-0.07537258861369223,-0.010544381008522204,-0.050521170485055646,-0.04593671118369318,-0.025563682744090422,0.07299387665995777,-0.03532159370723295
küba,-0.05545270249875969,-0.07350529080236838,-0.027337884277521866,0.00693543591719154,-0.010845334386291724,-0.048105875391262126,-0.03076021430117709,-0.028002310176836975,-0.04193077576182556,0.30900495167885206
kültür,0.35185565771028093,0.6594808600562435,-0.36224440132212465,-0.37716930736603493,-0.16795473322956242,0.7100459507410297,-0.29034341628407095,-0.41819328359031005,-0.1563413679856036,0.05086404127015464
kültür merkezi,0.3375849756299706,0.03251825744725965,-0.08096563201606224,-0.11214157678441848,-0.039016624859368104,0.27466005673215055,-0.11754161742989601,-0.12949090847674816,-0.041631627354787135,-0.12397530288810071
kültür merkezinde,0.1357401000773982,0.13373173234081012,-0.05812030862798375,-0.08962892638211536,-0.03828205008568187,0.07748035930026649,-0.05302085587276187,0.01860982876154084,-0.025814281218928623,-0.10069559829254424
kültür sanat,0.20164433273162824,0.08871173041253054,-0.10801328608371914,-0.11772769277411677,-0.04171443180826742,0.18726826376392375,-0.19131645483140464,-0.1718067141968089,-0.05274866920309674,0.2057029219893301
kültürel,0.37884535395947455,0.15060365635191522,-0.11907880141895558,-0.05871960596580319,-0.04887745387860078,-0.013374955790064692,-0.03216414327730291,-0.16803084990121198,-0.2208615533774665,0.13165835329801545
kültürsanat,0.7945893226752808,-0.13801288020162641,-0.10093388104252614,-0.12155285308644527,-0.038944987402664985,-0.019514337254482216,-0.15401921006856834,-0.08631098752669604,-0.002640744401540899,-0.13265944169072988
kültürü,-0.05242092684232913,-0.05321904658923104,-0.040862667012996866,-0.007735595475364233,-0.012655436434441267,-0.08229097956319412,-0.01175850923552305,0.04964737054400717,0.00582364625620717,0.20547214435286568
kültürünü,-0.10884462248271844,0.1571856008438232,-0.034775203715532665,0.041793900272834604,-0.01014490137018768,-0.01541455572058013,-0.04947157623490526,-0.0446982961119164,-0.033055696286839485,0.09742535080602213
künefe,-0.11209637855439324,-0.11023958292516459,-0.13747929926884747,0.757607814914228,-0.03002008162404595,-0.11641376286865177,-0.058438452808386214,-0.06295463653424664,-0.13072128012201797,0.0007556597915255436
küp,-0.02394472088293537,-0.036272583068846204,-0.03470943059947915,0.1131588498857531,-0.008459908871812331,-0.03687148002211268,-0.03472020969948805,-0.026995880146422215,0.04809372414436173,0.04072163926098119
küpe,-0.156702435531481,-0.05812380817947431,0.986478143085442,-0.1613064444080995,-0.03641856655932297,-0.15007107510898307,-0.10984465009589894,-0.07446222499467393,-0.12813065261847628,-0.11141828558903266
küpemodelleri,-0.052862788376858184,-0.05126768627266707,0.34694271406105703,-0.0680326779940445,-0.008828020122661895,-0.038344776561264456,-0.022301708802489623,-0.02393063370576528,-0.049439784589548605,-0.03193463763575717
küresel,-0.12861373759667694,-0.004490904265581132,-0.06131576403073784,0.006589232399037316,-0.027493501074039535,0.10099508017213533,0.09676870455577147,-0.11282145544191548,0.2179086868485668,-0.08752634156655999
kütahya,-0.18861667361580656,-0.10018331057414336,-0.0887648545547223,-0.12435566978372727,0.14300357210097234,-0.4061240322381113,0.9986172811998383,-0.34057115780263536,-0.33265415628891076,0.4396490015572485
kütüphane,-0.13762506104881403,0.36626246923621253,-0.07307649549501768,-0.08322386996071386,-0.01644498744592157,-0.012383274390061216,0.17539427983756414,-0.05745149807898762,-0.054233826373269685,-0.10721773628099113
